<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VIC,20140507,19.4,20.18,19.4,20.02,391550,62.5,65,62.5,64.5,22000,154110,258460
VIC,20140506,19.4,19.71,19.25,19.71,877520,62.5,63.5,62,63.5,75000,214940,455190
VIC,20140505,20.18,20.18,19.87,19.87,768250,65,65,64,64,85000,187250,542390
VIC,20140429,20.33,20.64,20.02,20.18,588810,65.5,66.5,64.5,65,0,180080,393790
VIC,20140428,20.8,20.8,20.18,20.33,452850,67,67,65,65.5,0,133630,190160
VIC,20140425,20.64,20.96,20.64,20.8,642550,66.5,67.5,66.5,67,0,368560,457060
VIC,20140424,20.8,20.96,20.64,20.8,319690,67,67.5,66.5,67,0,164440,223540
VIC,20140423,20.65,21.11,20.49,20.8,779980,66.5,68,66,67,0,438850,415460
VIC,20140422,19.86,20.49,19.86,20.49,898000,64,66,64,66,46880,623990,524880
VIC,20140421,20.18,20.34,19.87,20.02,385040,65,65.5,64,64.5,0,32380,142320
VIC,20140418,20.64,20.64,20.02,20.18,654850,66.5,66.5,64.5,65,233750,369450,273660
VIC,20140417,20.65,20.96,20.49,20.64,872910,66.5,67.5,66,66.5,43550,84120,603150
VIC,20140416,20.95,21.11,20.33,20.49,858690,67.5,68,65.5,66,96800,606720,525660
VIC,20140415,21.1,21.57,20.95,21.11,656970,68,69.5,67.5,68,43550,250800,548370
VIC,20140414,21.42,21.42,20.95,21.26,766980,69,69,67.5,68.5,46800,247030,665700
VIC,20140411,21.57,21.72,21.26,21.42,494540,69.5,70,68.5,69,46800,98510,470850
VIC,20140410,22.35,22.51,21.73,21.88,1327050,72,72.5,70,70.5,252800,612570,1320460
VIC,20140408,22.5,22.66,22.04,22.04,875040,72.5,73,71,71,0,84760,831580
VIC,20140407,22.82,22.98,22.66,22.66,816100,73.5,74,73,73,880000,1371880,1662670
VIC,20140404,22.82,22.98,22.66,22.82,825720,73.5,74,73,73.5,22081570,22599450,1141570
VIC,20140403,22.67,22.98,22.67,22.82,142310,73,74,73,73.5,0,24210,102460
VIC,20140402,22.51,22.67,22.04,22.51,836130,72.5,73,71,72.5,170000,305920,657390
VIC,20140401,22.82,22.82,22.35,22.51,398500,73.5,73.5,72,72.5,590000,216150,325500
VIC,20140331,23.28,23.28,22.81,22.82,230690,75,75,73.5,73.5,20000,132000,185420
VIC,20140328,23.29,23.29,22.97,22.97,300040,75,75,74,74,20000,200800,254160
VIC,20140327,23.13,23.13,22.35,23.13,570750,74.5,74.5,72,74.5,682500,174030,422230
VIC,20140326,23.75,23.75,22.66,22.82,316700,76.5,76.5,73,73.5,0,300,243750
VIC,20140325,24.05,24.05,23.74,23.75,205980,77.5,77.5,76.5,76.5,0,46360,98080
VIC,20140324,24.21,24.37,23.9,24.21,238500,78,78.5,77,78,0,113920,43650
VIC,20140321,24.06,24.37,23.91,24.37,2543040,77.5,78.5,77,78.5,0,2450300,567950
VIC,20140320,24.06,24.22,23.75,23.75,424610,77.5,78,76.5,76.5,0,43920,273410
VIC,20140319,23.9,24.22,23.9,24.06,430220,77,78,77,77.5,291180,623670,569900
VIC,20140318,24.06,24.21,23.9,24.06,1153490,77.5,78,77,77.5,1420000,72990,503930
VIC,20140317,23.9,24.37,23.9,24.37,1132960,77,78.5,77,78.5,1370000,506370,717010
VIC,20140314,23.9,23.9,23.43,23.59,321940,77,77,75.5,76,35000,45670,310190
VIC,20140313,23.9,24.06,23.74,23.9,297830,77,77.5,76.5,77,35350,58140,227210
VIC,20140312,23.75,24.21,23.59,23.9,525690,76.5,78,76,77,0,149550,208410
VIC,20140311,23.44,23.6,23.13,23.28,100320,75.5,76,74.5,75,66860,86960,71510
VIC,20140310,23.44,23.59,23.28,23.44,112090,75.5,76,75,75.5,0,76150,6450
VIC,20140307,23.13,23.44,23.13,23.28,93650,74.5,75.5,74.5,75,43640,50590,48310
VIC,20140306,23.13,23.6,23.13,23.13,209630,74.5,76,74.5,74.5,0,87560,121450
VIC,20140305,22.98,23.29,22.82,23.13,333980,74,75,73.5,74.5,43640,99350,318780
VIC,20140304,22.97,23.13,22.51,22.82,364470,74,74.5,72.5,73.5,0,76750,276210
VIC,20140303,23.91,24.06,22.97,23.13,298310,77,77.5,74,74.5,0,47020,254590
VIC,20140228,24.21,24.21,23.74,23.75,183980,78,78,76.5,76.5,0,80320,67020
VIC,20140227,24.22,24.22,23.9,24.21,155860,78,78,77,78,33000,93640,33320
VIC,20140226,24.21,24.21,23.9,24.06,107900,78,78,77,77.5,0,43640,0
VIC,20140225,24.05,24.37,24.05,24.21,143390,77.5,78.5,77.5,78,600000,81250,10
VIC,20140224,24.37,24.37,24.06,24.21,86730,78.5,78.5,77.5,78,0,62910,8000
VIC,20140221,24.37,24.37,24.06,24.06,148430,78.5,78.5,77.5,77.5,43600,157820,119890
VIC,20140220,24.37,24.37,23.9,24.37,213160,78.5,78.5,77,78.5,1000000,164470,12370
VIC,20140219,24.52,24.52,24.05,24.37,194840,79,79,77.5,78.5,1000000,122350,38570
VIC,20140218,24.22,24.37,23.91,24.21,306040,78,78.5,77,78,0,158460,8300
VIC,20140217,23.9,23.9,23.59,23.75,178110,77,77,76,76.5,400000,65810,82250
VIC,20140214,24.21,24.37,23.9,23.9,146690,78,78.5,77,77,0,120760,59480
VIC,20140213,24.06,24.22,23.9,24.21,289440,77.5,78,77,78,0,230670,133950
VIC,20140212,23.75,24.06,23.59,24.06,165600,76.5,77.5,76,77.5,437850,135660,10000
VIC,20140211,23.9,23.9,23.59,23.75,613520,77,77,76,76.5,624075,548740,10000
VIC,20140210,23.13,23.6,23.13,23.59,94390,74.5,76,74.5,76,0,74430,35600
VIC,20140207,23.75,23.75,22.97,23.13,223270,76.5,76.5,74,74.5,0,76320,122130
VIC,20140206,23.75,23.75,23.13,23.44,263650,76.5,76.5,74.5,75.5,0,175360,148980
VIC,20140127,23.75,23.75,23.59,23.75,148840,76.5,76.5,76,76.5,0,107630,71040
VIC,20140124,23.6,23.75,23.28,23.75,191230,76,76.5,75,76.5,0,121570,69580
VIC,20140123,23.9,23.9,23.28,23.44,130540,77,77,75,75.5,30000,124150,63280
VIC,20140122,24.68,24.84,23.9,23.9,418970,79.5,80,77,77,30000,386900,191370
VIC,20140121,23.9,24.83,22.81,24.68,659560,77,80,73.5,79.5,0,596040,190380
VIC,20140120,22.82,23.91,22.82,23.59,1235820,73.5,77,73.5,76,0,1009890,351650
VIC,20140117,21.88,23.28,21.88,22.51,561090,70.5,75,70.5,72.5,0,364420,230720
VIC,20140116,21.88,21.88,21.72,21.88,53630,70.5,70.5,70,70.5,0,0,8610
VIC,20140115,21.72,22.04,21.72,21.88,165250,70,71,70,70.5,0,53710,6020
VIC,20140114,22.04,22.04,21.88,21.88,111540,71,71,70.5,70.5,0,23000,5230
VIC,20140113,22.2,22.2,21.88,22.04,102090,71.5,71.5,70.5,71,0,57990,0
VIC,20140110,22.04,22.19,21.88,22.04,143010,71,71.5,70.5,71,0,117180,50590
VIC,20140109,21.73,21.89,21.57,21.88,185370,70,70.5,69.5,70.5,20000,180240,105000
VIC,20140108,21.72,21.88,21.72,21.73,109890,70,70.5,70,70,100000,180400,176850
VIC,20140107,21.88,21.88,21.72,21.88,294120,70.5,70.5,70,70.5,200000,409700,423420
VIC,20140106,21.88,21.88,21.57,21.88,111760,70.5,70.5,69.5,70.5,0,51690,0
VIC,20140103,21.73,21.89,21.57,21.88,91920,70,70.5,69.5,70.5,0,21700,24450
VIC,20140102,21.73,21.89,21.57,21.73,74950,70,70.5,69.5,70,0,9700,43940
VIC,20131231,21.73,21.89,21.11,21.73,96990,70,70.5,68,70,0,17000,25000
VIC,20131230,21.73,21.73,21.26,21.42,244580,70,70,68.5,69,3200000,2690,198490
VIC,20131227,21.89,21.89,21.42,21.73,149540,70.5,70.5,69,70,0,2050,4020
VIC,20131226,21.42,21.89,21.26,21.73,465220,69,70.5,68.5,70,0,16020,2260
VIC,20131225,21.57,21.57,21.1,21.42,164890,69.5,69.5,68,69,0,570,0
VIC,20131224,21.42,21.73,21.26,21.57,130170,69,70,68.5,69.5,0,1400,73160
VIC,20131223,21.11,21.73,20.96,21.73,78040,68,70,67.5,70,306700,16040,3560
VIC,20131220,21.73,21.73,20.49,20.49,610150,70,70,66,66,960000,75000,576740
VIC,20131219,21.57,21.88,21.42,21.73,210000,69.5,70.5,69,70,0,83310,186310
VIC,20131218,21.73,22.04,21.26,22.04,54910,70,71,68.5,71,0,2000,27490
VIC,20131217,21.11,21.73,20.95,21.73,158210,68,70,67.5,70,0,48030,121880
VIC,20131216,21.73,22.04,20.95,20.95,300030,70,71,67.5,67.5,540000,9290,254820
VIC,20131213,22.04,22.36,22.04,22.04,95740,71,72,71,71,0,2650,52630
VIC,20131212,22.04,22.2,22.04,22.2,44460,71,71.5,71,71.5,0,23730,9500
VIC,20131211,22.2,22.2,21.89,22.2,69190,71.5,71.5,70.5,71.5,0,4310,5340
VIC,20131210,22.04,22.35,21.88,22.2,311260,71,72,70.5,71.5,0,15460,215630
VIC,20131209,22.2,22.2,21.88,22.04,105100,71.5,71.5,70.5,71,0,47960,70050
VIC,20131206,21.88,22.04,21.88,22.04,81510,70.5,71,70.5,71,0,1440,46230
VIC,20131205,22.04,22.2,21.73,22.04,238180,71,71.5,70,71,0,47000,160320
VIC,20131204,21.88,22.2,21.88,22.04,69710,70.5,71.5,70.5,71,180000,20750,33730
VIC,20131203,21.73,22.04,21.73,22.04,282280,70,71,70,71,1100000,146130,150000
VIC,20131202,21.26,21.73,21.26,21.73,176520,68.5,70,68.5,70,0,0,39400
VIC,20131129,21.11,21.42,21.11,21.42,358020,68,69,68,69,0,106550,131110
VIC,20131128,20.96,21.11,20.8,21.11,275520,67.5,68,67,68,0,11000,157430
VIC,20131127,21.26,21.26,20.79,20.8,522130,68.5,68.5,67,67,0,159650,388020
VIC,20131126,21.26,21.26,20.79,21.26,731520,68.5,68.5,67,68.5,0,240250,667690
VIC,20131125,21.11,21.42,21.11,21.26,229550,68,69,68,68.5,0,9430,75000
VIC,20131122,21.11,21.27,20.95,21.11,251730,68,68.5,67.5,68,23540,104490,240000
VIC,20131121,21.11,21.42,20.95,21.11,229600,68,69,67.5,68,0,86610,1940
VIC,20131120,20.95,21.11,20.8,21.11,186590,67.5,68,67,68,47100,139720,154980
VIC,20131119,20.8,21.11,20.64,21.11,355360,67,68,66.5,68,0,38040,120270
VIC,20131118,20.8,21.11,20.64,20.8,470600,67,68,66.5,67,730000,18830,263510
VIC,20131115,20.64,20.8,20.48,20.64,482580,66.5,67,66,66.5,0,1000,154000
VIC,20131114,20.18,20.65,20.18,20.64,469050,65,66.5,65,66.5,0,200,347170
VIC,20131113,20.33,20.65,20.33,20.49,257600,65.5,66.5,65.5,66,280000,0,185620
VIC,20131112,20.49,20.65,20.18,20.49,212900,66,66.5,65,66,0,0,153190
VIC,20131111,20.65,20.65,20.18,20.49,74310,66.5,66.5,65,66,0,700,7000
VIC,20131108,20.48,20.64,20.48,20.49,122590,66,66.5,66,66,0,6800,92850
VIC,20131107,20.64,20.8,20.33,20.64,198630,66.5,67,65.5,66.5,0,1580,144940
VIC,20131106,20.48,20.8,20.48,20.64,217440,66,67,66,66.5,100000,23540,108140
VIC,20131105,20.64,20.96,20.33,20.64,90080,66.5,67.5,65.5,66.5,0,220,55290
VIC,20131104,20.8,20.96,20.49,20.8,88640,67,67.5,66,67,0,11600,56670
VIC,20131101,20.95,20.95,20.64,20.8,81420,67.5,67.5,66.5,67,350000,15000,51600
VIC,20131031,20.8,20.96,20.8,20.95,132420,67,67.5,67,67.5,0,110740,26060
VIC,20131030,20.65,20.8,20.49,20.8,182310,66.5,67,66,67,0,170440,4560
VIC,20131029,20.33,20.49,20.18,20.49,90160,65.5,66,65,66,0,8800,0
VIC,20131028,20.64,20.64,20.33,20.49,52520,66.5,66.5,65.5,66,0,10280,0
VIC,20131025,20.64,20.8,20.48,20.64,71350,66.5,67,66,66.5,30000,38540,260
VIC,20131024,20.95,20.95,20.48,20.64,133480,67.5,67.5,66,66.5,0,83300,55740
VIC,20131023,20.8,20.95,20.64,20.95,255940,67,67.5,66.5,67.5,51500,227200,137570
VIC,20131022,20.49,20.8,20.49,20.64,247120,66,67,66,66.5,147100,183780,61870
VIC,20131021,20.33,20.64,20.17,20.49,247830,65.5,66.5,65,66,40000,117610,51100
VIC,20131018,20.18,20.34,19.87,20.33,208190,65,65.5,64,65.5,0,57400,60100
VIC,20131017,20.02,20.33,20.02,20.18,251590,64.5,65.5,64.5,65,0,60030,50100
VIC,20131016,19.87,20.18,19.87,20.02,363210,64,65,64,64.5,0,173500,113200
VIC,20131015,19.55,19.87,19.55,19.87,186260,63,64,63,64,0,0,58650
VIC,20131014,19.87,19.87,19.56,19.71,57260,64,64,63,63.5,0,23000,0
VIC,20131011,19.87,20.03,19.71,19.87,242240,64,64.5,63.5,64,0,185820,0
VIC,20131010,19.87,19.87,19.56,19.87,163200,64,64,63,64,0,61000,19270
VIC,20131009,20.03,20.03,19.71,19.87,87560,64.5,64.5,63.5,64,0,25000,0
VIC,20131008,19.87,20.18,19.87,19.87,1562330,64,65,64,64,0,207480,24160
VIC,20131007,19.56,19.87,19.4,19.87,472720,63,64,62.5,64,0,140060,1000
VIC,20131004,19.4,19.56,19.4,19.56,382690,62.5,63,62.5,63,0,15490,0
VIC,20131003,19.56,19.56,19.24,19.4,212530,63,63,62,62.5,0,23700,52160
VIC,20131002,19.41,19.56,19.25,19.4,276360,62.5,63,62,62.5,0,76900,0
VIC,20131001,19.4,19.56,19.24,19.25,432890,62.5,63,62,62,0,40970,68060
VIC,20130930,19.4,19.56,19.24,19.4,369040,62.5,63,62,62.5,432000,157730,5000
VIC,20130927,19.4,19.56,19.24,19.4,137190,62.5,63,62,62.5,0,108040,4930
VIC,20130926,19.25,19.56,19.25,19.4,141530,62,63,62,62.5,0,22840,0
VIC,20130925,19.4,19.56,19.24,19.25,325130,62.5,63,62,62,0,39720,2000
VIC,20130924,19.09,19.41,19.09,19.4,176720,61.5,62.5,61.5,62.5,662500,11600,10770
VIC,20130923,19.4,19.4,19.09,19.25,69140,62.5,62.5,61.5,62,905000,0,4790
VIC,20130920,19.4,19.4,19.09,19.09,883320,62.5,62.5,61.5,61.5,0,601480,665990
VIC,20130919,19.56,19.56,19.4,19.4,170480,63,63,62.5,62.5,0,0,111680
VIC,20130918,19.4,19.56,19.24,19.4,153790,62.5,63,62,62.5,2227273,22020,35000
VIC,20130917,19.56,19.56,19.4,19.4,116100,63,63,62.5,62.5,0,47940,140
VIC,20130916,19.72,19.72,19.4,19.4,266060,63.5,63.5,62.5,62.5,540000,10010,146110
VIC,20130913,19.4,19.87,19.4,19.56,195260,62.5,64,62.5,63,30000,133770,30230
VIC,20130912,19.55,19.71,19.4,19.56,148430,63,63.5,62.5,63,0,9830,34760
VIC,20130911,19.56,19.72,19.4,19.71,223790,63,63.5,62.5,63.5,0,148350,1360
VIC,20130910,19.25,19.72,19.25,19.56,129590,62,63.5,62,63,0,1000,1000
VIC,20130909,19.55,19.71,19.24,19.25,309190,63,63.5,62,62,0,1000,27860
VIC,20130906,19.25,19.87,19.09,19.71,1846240,62,64,61.5,63.5,0,208110,780
VIC,20130905,19.09,19.41,18.94,19.25,280670,61.5,62.5,61,62,0,20,0
VIC,20130904,19.09,19.41,18.94,19.25,363360,61.5,62.5,61,62,0,0,193440
VIC,20130903,19.24,19.4,19.09,19.25,166220,62,62.5,61.5,62,0,0,36960
VIC,20130830,19.09,19.4,19.09,19.4,157030,61.5,62.5,61.5,62.5,0,13940,21370
VIC,20130829,19.55,19.71,19.09,19.09,463010,63,63.5,61.5,61.5,0,4470,396080
VIC,20130828,19.71,19.71,18.78,19.71,774770,63.5,63.5,60.5,63.5,0,81970,245710
VIC,20130827,20.02,20.18,19.87,19.87,145150,64.5,65,64,64,1100000,1020,49010
VIC,20130826,20.49,20.49,20.02,20.18,284690,66,66,64.5,65,0,118430,174320
VIC,20130823,20.64,20.8,20.02,20.49,284080,66.5,67,64.5,66,0,90550,138580
VIC,20130822,20.17,20.95,20.17,20.64,629460,65,67.5,65,66.5,0,295600,128050
VIC,20130821,20.18,20.49,19.87,20.33,330550,65,66,64,65.5,0,110620,82040
VIC,20130820,20.49,20.65,20.02,20.18,442460,66,66.5,64.5,65,0,55000,143640
VIC,20130819,20.64,20.95,20.48,20.49,433700,66.5,67.5,66,66,450000,127220,267030
VIC,20130816,20.49,20.65,20.33,20.64,305030,66,66.5,65.5,66.5,0,92320,47700
VIC,20130815,20.49,20.8,20.49,20.49,844420,66,67,66,66,0,15740,257660
VIC,20130814,20.18,20.34,19.87,20.33,190870,65,65.5,64,65.5,0,124470,50000
VIC,20130813,20.18,20.33,20.02,20.18,225200,65,65.5,64.5,65,0,155600,1300
VIC,20130812,20.49,20.49,20.02,20.02,185980,66,66,64.5,64.5,320000,43000,0
VIC,20130809,20.49,20.65,20.18,20.49,268440,66,66.5,65,66,0,38180,97480
VIC,20130808,20.49,20.65,20.33,20.49,280580,66,66.5,65.5,66,0,65170,14000
VIC,20130807,20.02,20.64,19.86,20.49,506530,64.5,66.5,64,66,0,42720,53000
VIC,20130806,19.71,20.03,19.56,20.02,397020,63.5,64.5,63,64.5,885800,105020,111820
VIC,20130805,19.55,19.87,19.55,19.87,264270,63,64,63,64,0,76130,0
VIC,20130802,19.55,19.87,19.55,19.71,171820,63,64,63,63.5,0,75090,1000
VIC,20130801,19.25,19.72,19.25,19.71,185760,62,63.5,62,63.5,0,48340,0
VIC,20130731,19.25,19.56,18.94,19.56,273900,62,63,61,63,0,79900,57760
VIC,20130730,19.56,19.72,19.25,19.25,176550,63,63.5,62,62,0,1010,1320
VIC,20130729,19.71,19.87,19.56,19.56,1029000,63.5,64,63,63,1500000,0,1500000
VIC,20130726,19.87,19.87,19.56,19.87,3877670,64,64,63,64,0,170,56610
VIC,20130725,19.71,19.87,19.55,19.87,4287660,63.5,64,63,64,0,0,0
VIC,20130724,19.71,19.87,19.4,19.71,2637950,63.5,64,62.5,63.5,1500000,200,1571220
VIC,20130723,19.71,19.87,19.55,19.71,4466240,63.5,64,63,63.5,0,20,150
VIC,20130722,19.87,19.87,19.56,19.71,4404440,64,64,63,63.5,0,48240,0
VIC,20130719,19.87,20.02,19.55,19.87,3411160,64,64.5,63,64,0,28650,0
VIC,20130718,19.71,20.03,19.56,19.71,4173320,63.5,64.5,63,63.5,0,150000,0
VIC,20130717,19.87,20.18,19.56,19.87,3892710,64,65,63,64,0,3850,160060
VIC,20130716,20.02,20.18,19.55,19.87,3291530,64.5,65,63,64,0,188040,90280
VIC,20130715,20.18,20.34,19.56,20.02,2470510,65,65.5,63,64.5,0,191500,35850
VIC,20130712,19.71,20.18,19.55,20.18,2300070,63.5,65,63,65,1500000,618190,44980
VIC,20130711,19.4,19.71,19.24,19.71,2499420,62.5,63.5,62,63.5,1100000,331010,106920
VIC,20130710,19.72,19.72,19.25,19.4,207760,63.5,63.5,62,62.5,0,620,119680
VIC,20130709,19.25,19.56,19.25,19.56,280430,62,63,62,63,0,0,750
VIC,20130708,19.56,19.56,19.09,19.25,238650,63,63,61.5,62,0,8780,20000
VIC,20130705,19.72,19.72,19.4,19.56,144780,63.5,63.5,62.5,63,0,14360,17000
VIC,20130704,19.71,20.02,19.55,19.56,1982700,63.5,64.5,63,63,40000,51300,590720
VIC,20130703,19.71,19.87,19.4,19.71,514930,63.5,64,62.5,63.5,2900000,113330,148800
VIC,20130702,19.25,19.87,19.09,19.71,413990,62,64,61.5,63.5,0,152970,90000
VIC,20130701,19.4,19.4,18.93,19.09,155160,62.5,62.5,61,61.5,0,100,21930
VIC,20130628,19.56,19.72,19.4,19.4,320100,63,63.5,62.5,62.5,1359500,35000,98020
VIC,20130627,19.09,19.56,19.09,19.56,345020,61.5,63,61.5,63,0,45000,97760
VIC,20130626,19.09,19.25,18.62,19.09,1003120,61.5,62,60,61.5,0,0,675040
VIC,20130625,19.4,19.4,18.47,19.09,946390,62.5,62.5,59.5,61.5,72140,93210,264380
VIC,20130624,19.72,19.87,19.25,19.4,755930,63.5,64,62,62.5,0,25100,442150
VIC,20130621,19.55,19.87,19.4,19.56,635240,63,64,62.5,63,0,31220,286600
VIC,20130620,19.87,20.03,19.71,19.71,357810,64,64.5,63.5,63.5,0,4800,20460
VIC,20130619,20.18,20.18,19.87,19.87,951470,65,65,64,64,0,119020,22540
VIC,20130618,20.03,20.18,19.87,19.87,1364110,64.5,65,64,64,0,165200,180160
VIC,20130617,20.34,20.34,19.71,19.87,1538990,65.5,65.5,63.5,64,572000,560250,82140
VIC,20130614,21.11,21.11,20.18,20.18,1565440,68,68,65,65,0,224150,690940
VIC,20130613,21.26,21.58,20.8,21.11,643900,68.5,69.5,67,68,0,96000,340410
VIC,20130612,21.42,21.73,21.26,21.42,650840,69,70,68.5,69,0,235930,229850
VIC,20130611,21.89,21.89,21.11,21.26,1013170,70.5,70.5,68,68.5,6421370,6521590,268800
VIC,20130610,22.35,22.35,21.73,21.73,1263220,72,72,70,70,0,130970,415910
VIC,20130607,21.26,21.57,21.1,21.57,906520,68.5,69.5,68,69.5,0,44100,532500
VIC,20130606,21.41,21.57,21.26,21.26,549640,69,69.5,68.5,68.5,0,27350,390000
VIC,20130605,22.04,22.04,21.58,21.57,635050,71,71,69.5,69.5,0,58410,279410
VIC,20130604,22.82,22.82,22.2,22.2,2422400,73.5,73.5,71.5,71.5,1100000,36260,1150970
VIC,20130603,21.11,21.73,20.8,21.42,183400,68,70,67,69,0,49500,21000
VIC,20130531,22.67,22.67,21.11,21.11,759040,73,73,68,68,20000,136090,539610
VIC,20130530,22.82,23.44,22.2,22.2,1325820,73.5,75.5,71.5,71.5,230000,570890,725390
VIC,20130529,20.96,22.2,20.18,22.2,848370,67.5,71.5,65,71.5,511500,137100,923800
VIC,20130528,20.8,21.11,20.64,20.8,243170,67,68,66.5,67,111800,170000,208740
VIC,20130527,20.18,20.96,20.18,20.8,255140,65,67.5,65,67,0,0,56420
VIC,20130524,19.87,20.34,19.87,20.18,355190,64,65.5,64,65,89846,192870,341306
VIC,20130523,20.49,20.49,19.87,19.87,199720,66,66,64,64,0,2000,162440
VIC,20130522,19.86,20.49,19.86,20.49,246700,64,66,64,66,0,42700,83160
VIC,20130521,19.56,20.03,19.56,20.02,31840,63,64.5,63,64.5,450000,1300,9000
VIC,20130520,19.87,19.87,19.56,19.87,20020,64,64,63,64,0,19560,4030
VIC,20130517,19.87,19.87,19.71,19.87,41100,64,64,63.5,64,0,3000,23090
VIC,20130516,20.03,20.03,19.71,19.71,58710,64.5,64.5,63.5,63.5,0,39690,0
VIC,20130515,20.02,20.02,19.71,19.87,115010,64.5,64.5,63.5,64,230000,20990,330100
VIC,20130514,20.02,20.02,19.71,20.02,35240,64.5,64.5,63.5,64.5,43920,43920,55590
VIC,20130513,19.87,20.03,19.56,20.02,82340,64,64.5,63,64.5,6746770,6788340,50100
VIC,20130510,20.02,20.18,19.4,19.87,144130,64.5,65,62.5,64,0,2300,80000
VIC,20130509,19.71,20.02,19.71,20.02,61220,63.5,64.5,63.5,64.5,0,200,1300
VIC,20130508,19.87,20.03,19.87,20.02,69240,64,64.5,64,64.5,60000,91250,60000
VIC,20130507,19.87,20.03,19.71,19.87,340450,64,64.5,63.5,64,0,170080,294130
VIC,20130506,19.87,20.02,19.87,19.87,77570,64,64.5,64,64,0,43520,24140
VIC,20130503,19.4,19.87,19.4,19.71,73490,62.5,64,62.5,63.5,0,31400,40720
VIC,20130502,18.94,19.87,18.94,19.71,157650,61,64,61,63.5,69250,171570,94250
VIC,20130426,18.94,19.25,18.94,19.25,82480,61,62,61,62,0,310,43480
VIC,20130425,19.1,19.25,18.94,19.25,59080,61.5,62,61,62,0,1300,2710
VIC,20130424,18.93,19.09,18.93,18.94,181360,61,61.5,61,61,0,52560,142920
VIC,20130423,19.1,19.1,18.78,19.09,90120,61.5,61.5,60.5,61.5,242500,100,45160
VIC,20130422,18.93,19.09,18.62,18.94,204960,61,61.5,60,61,0,0,146720
VIC,20130418,18.78,19.09,18.63,19.09,463190,60.5,61.5,60,61.5,0,0,418620
VIC,20130417,19.25,19.56,18.94,19.25,109460,62,63,61,62,0,750,68000
VIC,20130416,18.94,19.25,18.47,19.25,246990,61,62,59.5,62,0,75500,124330
VIC,20130415,19.71,19.71,18.62,19.25,82290,63.5,63.5,60,62,0,5080,0
VIC,20130412,19.87,19.87,19.4,19.71,98270,64,64,62.5,63.5,0,13360,44340
VIC,20130411,19.56,19.87,19.4,19.87,133050,63,64,62.5,64,1600000,500,117170
VIC,20130410,19.87,19.87,19.56,19.56,505340,64,64,63,63,950000,195410,377650
VIC,20130409,20.02,20.18,19.71,19.87,141820,64.5,65,63.5,64,0,0,104730
VIC,20130408,20.49,20.49,20.02,20.18,99740,66,66,64.5,65,0,47490,30890
VIC,20130405,20.02,20.33,19.87,20.18,218290,64.5,65.5,64,65,0,130340,118240
VIC,20130404,20.18,20.18,19.4,19.71,116840,65,65,62.5,63.5,44460,82290,55820
VIC,20130403,20.18,20.49,19.71,20.02,124760,65,66,63.5,64.5,44460,70450,106700
VIC,20130402,20.02,20.49,20.02,20.49,95700,64.5,66,64.5,66,452460,90160,56270
VIC,20130401,19.87,20.33,19.71,20.33,88590,64,65.5,63.5,65.5,2000000,44460,30800
VIC,20130329,19.56,19.87,19.56,19.71,36080,63,64,63,63.5,0,840,8530
VIC,20130328,20.18,20.18,19.55,19.87,135090,65,65,63,64,44000,49980,118440
VIC,20130327,20.49,20.49,20.02,20.02,114830,66,66,64.5,64.5,2140000,44480,60810
VIC,20130326,20.8,20.95,20.48,20.49,154130,67,67.5,66,66,420000,123300,534820
VIC,20130325,20.18,20.8,20.18,20.64,286920,65,67,65,66.5,0,217250,162700
VIC,20130322,20.33,20.95,20.17,20.18,210740,65.5,67.5,65,65,927500,52800,66740
VIC,20130321,20.18,20.49,20.18,20.33,94400,65,66,65,65.5,0,52930,41870
VIC,20130320,19.86,20.18,19.86,20.18,61650,64,65,64,65,0,44500,19680
VIC,20130319,19.86,20.33,19.86,20.02,58810,64,65.5,64,64.5,286000,45140,25810
VIC,20130318,20.33,20.49,20.02,20.02,102710,65.5,66,64.5,64.5,1259220,380590,327550
VIC,20130315,20.03,20.34,19.87,20.33,415500,64.5,65.5,64,65.5,0,356150,216620
VIC,20130314,19.71,19.87,19.55,19.87,75210,63.5,64,63,64,0,22930,67570
VIC,20130313,20.02,20.18,19.55,19.71,144800,64.5,65,63,63.5,0,31690,120230
VIC,20130312,20.18,20.33,19.71,19.71,169070,65,65.5,63.5,63.5,0,49520,115500
VIC,20130311,20.18,20.49,20.02,20.49,74730,65,66,64.5,66,1202000,128790,155600
VIC,20130308,20.18,20.33,20.02,20.18,73590,65,65.5,64.5,65,0,47400,63220
VIC,20130307,20.49,20.49,20.02,20.02,283370,66,66,64.5,64.5,0,180670,246570
VIC,20130306,21.11,21.11,20.33,20.49,94290,68,68,65.5,66,0,48700,67620
VIC,20130305,20.95,20.95,20.49,20.49,201440,67.5,67.5,66,66,213900,127400,94890
VIC,20130304,20.96,21.73,20.65,21.11,379190,67.5,70,66.5,68,0,246410,57120
VIC,20130301,21.11,21.11,20.49,20.49,132410,68,68,66,66,4039820,4129240,46720
VIC,20130228,19.71,20.95,19.71,20.8,551700,63.5,67.5,63.5,67,0,281350,393820
VIC,20130227,19.4,19.71,19.24,19.71,115050,62.5,63.5,62,63.5,0,77460,32750
VIC,20130226,20.02,20.02,19.09,19.4,145630,64.5,64.5,61.5,62.5,0,92210,25020
