<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VIP,20130920,3.21,3.26,3.21,3.21,85160,7,7.1,7,7,0,2000,0
VIP,20130919,3.26,3.26,3.21,3.21,104130,7.1,7.1,7,7,0,0,0
VIP,20130918,3.26,3.31,3.21,3.21,167940,7.1,7.2,7,7,0,0,0
VIP,20130917,3.31,3.31,3.26,3.26,96370,7.2,7.2,7.1,7.1,0,0,0
VIP,20130916,3.31,3.36,3.26,3.31,308620,7.2,7.3,7.1,7.2,0,29000,0
VIP,20130913,3.26,3.31,3.26,3.31,225310,7.1,7.2,7.1,7.2,0,89000,0
VIP,20130912,3.21,3.26,3.21,3.26,338570,7,7.1,7,7.1,0,79190,0
VIP,20130911,3.26,3.26,3.16,3.21,119640,7.1,7.1,6.9,7,0,0,27720
VIP,20130910,3.21,3.26,3.21,3.21,89960,7,7.1,7,7,0,0,0
VIP,20130909,3.26,3.26,3.22,3.21,193590,7.1,7.1,7,7,0,0,49600
VIP,20130906,3.21,3.35,3.21,3.31,249220,7,7.3,7,7.2,0,1000,0
VIP,20130905,3.16,3.26,3.16,3.21,146990,6.9,7.1,6.9,7,0,27720,0
VIP,20130904,3.21,3.26,3.16,3.21,246410,7,7.1,6.9,7,0,49600,0
VIP,20130903,3.26,3.26,3.21,3.21,144080,7.1,7.1,7,7,0,3210,0
VIP,20130830,3.26,3.26,3.21,3.26,215000,7.1,7.1,7,7.1,0,0,52000
VIP,20130829,3.31,3.31,3.26,3.26,97440,7.2,7.2,7.1,7.1,0,0,0
VIP,20130828,3.3,3.35,3.21,3.26,353750,7.2,7.3,7,7.1,0,0,2000
VIP,20130827,3.4,3.45,3.35,3.35,252160,7.4,7.5,7.3,7.3,0,0,15000
VIP,20130826,3.35,3.4,3.3,3.4,226520,7.3,7.4,7.2,7.4,0,0,0
VIP,20130823,3.35,3.4,3.3,3.35,213760,7.3,7.4,7.2,7.3,0,0,0
VIP,20130822,3.4,3.45,3.35,3.35,314000,7.4,7.5,7.3,7.3,0,0,0
VIP,20130821,3.44,3.44,3.35,3.4,356010,7.5,7.5,7.3,7.4,0,0,0
VIP,20130820,3.54,3.54,3.45,3.44,420550,7.7,7.7,7.5,7.5,0,2000,0
VIP,20130819,3.49,3.54,3.49,3.54,557140,7.6,7.7,7.6,7.7,0,0,0
VIP,20130816,3.44,3.49,3.39,3.49,637310,7.5,7.6,7.4,7.6,0,0,4000
VIP,20130815,3.35,3.49,3.35,3.44,466860,7.3,7.6,7.3,7.5,0,0,0
VIP,20130814,3.35,3.4,3.3,3.35,174960,7.3,7.4,7.2,7.3,0,0,0
VIP,20130813,3.35,3.4,3.3,3.35,131690,7.3,7.4,7.2,7.3,0,0,0
VIP,20130812,3.4,3.45,3.36,3.35,152420,7.4,7.5,7.3,7.3,0,0,0
VIP,20130809,3.4,3.4,3.3,3.31,216700,7.4,7.4,7.2,7.2,0,0,0
VIP,20130808,3.4,3.44,3.35,3.35,139780,7.4,7.5,7.3,7.3,0,0,0
VIP,20130807,3.4,3.44,3.35,3.35,303520,7.4,7.5,7.3,7.3,0,0,29340
VIP,20130806,3.35,3.4,3.35,3.35,82290,7.3,7.4,7.3,7.3,0,0,0
VIP,20130805,3.35,3.4,3.35,3.35,92860,7.3,7.4,7.3,7.3,0,0,0
VIP,20130802,3.44,3.49,3.39,3.4,168290,7.5,7.6,7.4,7.4,0,4000,0
VIP,20130801,3.35,3.45,3.35,3.44,154230,7.3,7.5,7.3,7.5,0,0,16000
VIP,20130731,3.35,3.4,3.35,3.4,204780,7.3,7.4,7.3,7.4,0,0,0
VIP,20130730,3.31,3.4,3.31,3.35,210530,7.2,7.4,7.2,7.3,0,0,4000
VIP,20130729,3.39,3.44,3.3,3.31,219620,7.4,7.5,7.2,7.2,0,0,5000
VIP,20130726,3.44,3.44,3.3,3.44,422710,7.5,7.5,7.2,7.5,0,0,0
VIP,20130725,3.54,3.54,3.4,3.44,291950,7.7,7.7,7.4,7.5,0,0,0
VIP,20130724,3.49,3.49,3.4,3.49,370090,7.6,7.6,7.4,7.6,0,0,4990
VIP,20130723,3.49,3.58,3.49,3.49,203280,7.6,7.8,7.6,7.6,0,0,0
VIP,20130722,3.58,3.63,3.49,3.49,327580,7.8,7.9,7.6,7.6,0,400,34000
VIP,20130719,3.58,3.67,3.58,3.58,331880,7.8,8,7.8,7.8,0,40000,0
VIP,20130718,3.62,3.67,3.58,3.58,261770,7.9,8,7.8,7.8,0,0,39290
VIP,20130717,3.72,3.72,3.63,3.67,291480,8.1,8.1,7.9,8,0,0,3000
VIP,20130716,3.62,3.76,3.62,3.72,577510,7.9,8.2,7.9,8.1,0,60000,0
VIP,20130715,3.58,3.67,3.58,3.67,544140,7.8,8,7.8,8,0,30000,0
VIP,20130712,3.54,3.59,3.49,3.58,533650,7.7,7.8,7.6,7.8,0,0,0
VIP,20130711,3.54,3.59,3.49,3.54,107610,7.7,7.8,7.6,7.7,0,100,13460
VIP,20130710,3.63,3.63,3.54,3.54,273740,7.9,7.9,7.7,7.7,0,1200,0
VIP,20130709,3.58,3.63,3.58,3.63,1785570,7.8,7.9,7.8,7.9,0,9960,1000
VIP,20130708,3.44,3.49,3.39,3.4,203230,7.5,7.6,7.4,7.4,0,0,0
VIP,20130705,3.49,3.54,3.44,3.44,287250,7.6,7.7,7.5,7.5,0,0,660
VIP,20130704,3.44,3.49,3.44,3.49,227900,7.5,7.6,7.5,7.6,0,26340,0
VIP,20130703,3.49,3.54,3.44,3.49,166060,7.6,7.7,7.5,7.6,0,0,0
VIP,20130702,3.49,3.53,3.49,3.49,207570,7.6,7.7,7.6,7.6,0,0,0
VIP,20130701,3.49,3.49,3.4,3.44,330410,7.6,7.6,7.4,7.5,0,7200,0
VIP,20130628,3.49,3.59,3.49,3.49,358080,7.6,7.8,7.6,7.6,0,51000,0
VIP,20130627,3.49,3.53,3.44,3.54,223090,7.6,7.7,7.5,7.7,0,0,0
VIP,20130626,3.45,3.49,3.4,3.44,297540,7.5,7.6,7.4,7.5,0,30000,0
VIP,20130625,3.58,3.58,3.35,3.4,709560,7.8,7.8,7.3,7.4,0,30000,0
VIP,20130624,3.59,3.63,3.49,3.58,634820,7.8,7.9,7.6,7.8,0,310000,0
VIP,20130621,3.49,3.59,3.45,3.54,500570,7.6,7.8,7.5,7.7,50000,12320,0
VIP,20130620,3.58,3.63,3.54,3.54,271990,7.8,7.9,7.7,7.7,0,0,0
VIP,20130619,3.58,3.63,3.58,3.63,398530,7.8,7.9,7.8,7.9,0,0,0
VIP,20130618,3.53,3.67,3.53,3.58,355730,7.7,8,7.7,7.8,50000,300,0
VIP,20130617,3.77,3.77,3.59,3.58,921750,8.2,8.2,7.8,7.8,0,11000,20000
VIP,20130614,3.81,3.86,3.72,3.77,625140,8.3,8.4,8.1,8.2,0,0,0
VIP,20130613,3.77,3.82,3.68,3.81,1037480,8.2,8.3,8,8.3,0,0,4150
VIP,20130612,3.81,3.9,3.76,3.77,994170,8.3,8.5,8.2,8.2,0,100,400000
VIP,20130611,3.95,3.99,3.81,3.81,1173700,8.6,8.7,8.3,8.3,0,50000,0
VIP,20130610,3.95,4.09,3.86,3.9,1595900,8.6,8.9,8.4,8.5,0,10000,2000
VIP,20130607,3.72,3.9,3.67,3.86,1584600,8.1,8.5,8,8.4,0,506000,0
VIP,20130606,3.68,3.77,3.68,3.72,1085620,8,8.2,8,8.1,0,12410,139000
VIP,20130605,3.67,3.76,3.62,3.77,462680,8,8.2,7.9,8.2,0,10000,10000
VIP,20130604,3.91,3.91,3.68,3.67,1038060,8.5,8.5,8,8,0,0,0
VIP,20130603,3.68,3.86,3.63,3.86,2305300,8,8.4,7.9,8.4,0,3000,0
VIP,20130531,3.72,3.76,3.58,3.63,1555440,8.1,8.2,7.8,7.9,0,222800,0
VIP,20130530,3.58,3.67,3.53,3.67,708360,7.8,8,7.7,8,0,34180,9260
VIP,20130529,3.67,3.76,3.58,3.58,1039920,8,8.2,7.8,7.8,0,15360,0
VIP,20130528,3.59,3.72,3.59,3.67,2103340,7.8,8.1,7.8,8,0,1330,0
VIP,20130527,3.54,3.63,3.54,3.54,989820,7.7,7.9,7.7,7.7,0,0,0
VIP,20130524,3.4,3.54,3.35,3.49,1245860,7.4,7.7,7.3,7.6,0,107800,0
VIP,20130523,3.39,3.49,3.39,3.4,863780,7.4,7.6,7.4,7.4,0,340,0
VIP,20130522,3.44,3.58,3.44,3.44,1094810,7.5,7.8,7.5,7.5,0,0,0
VIP,20130521,3.35,3.44,3.26,3.44,2479830,7.3,7.5,7.1,7.5,0,8290,110
VIP,20130520,3.21,3.26,3.21,3.26,457980,7,7.1,7,7.1,0,0,0
VIP,20130517,3.26,3.26,3.17,3.21,510010,7.1,7.1,6.9,7,0,3000,0
VIP,20130516,3.26,3.31,3.26,3.26,178170,7.1,7.2,7.1,7.1,0,100,0
VIP,20130515,3.26,3.31,3.21,3.26,340730,7.1,7.2,7,7.1,0,4000,0
VIP,20130514,3.31,3.35,3.17,3.26,859470,7.2,7.3,6.9,7.1,0,5140,0
VIP,20130513,3.22,3.26,3.22,3.26,530900,7.3,7.4,7.3,7.4,0,4780,3000
VIP,20130510,3.26,3.3,3.22,3.22,475640,7.4,7.5,7.3,7.3,0,10000,140
VIP,20130509,3.26,3.31,3.22,3.26,316910,7.4,7.5,7.3,7.4,0,6000,0
VIP,20130508,3.22,3.35,3.22,3.22,625260,7.3,7.6,7.3,7.3,0,5300,0
VIP,20130507,3.3,3.3,3.17,3.22,478270,7.5,7.5,7.2,7.3,0,0,0
VIP,20130506,3.21,3.3,3.21,3.3,610380,7.3,7.5,7.3,7.5,0,5400,50
VIP,20130503,3.13,3.17,3.09,3.17,115710,7.1,7.2,7,7.2,0,2800,0
VIP,20130502,3.17,3.17,3.08,3.13,218240,7.2,7.2,7,7.1,0,13300,0
VIP,20130426,3.17,3.21,3.13,3.17,153950,7.2,7.3,7.1,7.2,0,1000,0
VIP,20130425,3.13,3.26,3.13,3.17,577750,7.1,7.4,7.1,7.2,80000,0,0
VIP,20130424,3.13,3.17,3.08,3.13,235480,7.1,7.2,7,7.1,0,4100,0
VIP,20130423,3.35,3.35,3.18,3.17,255130,7.6,7.6,7.2,7.2,0,0,0
VIP,20130422,3.13,3.22,3.13,3.22,1155790,7.1,7.3,7.1,7.3,0,0,0
VIP,20130418,3.09,3.09,2.95,3.04,405160,7,7,6.7,6.9,0,0,2130
VIP,20130417,3.17,3.22,3.13,3.13,321810,7.2,7.3,7.1,7.1,0,0,0
VIP,20130416,3.13,3.22,3.04,3.13,1775930,7.1,7.3,6.9,7.1,0,0,0
VIP,20130415,3.52,3.52,3.26,3.26,563920,8,8,7.4,7.4,146870,1000,0
VIP,20130412,3.57,3.65,3.43,3.48,448470,8.1,8.3,7.8,7.9,0,9500,0
VIP,20130411,3.56,3.65,3.52,3.61,916220,8.1,8.3,8,8.2,0,30000,500
VIP,20130410,3.79,3.79,3.53,3.52,822250,8.6,8.6,8,8,0,0,0
VIP,20130409,3.66,3.74,3.66,3.75,1015930,8.3,8.5,8.3,8.5,0,0,20170
VIP,20130408,3.79,3.83,3.7,3.7,951150,8.6,8.7,8.4,8.4,0,0,0
VIP,20130405,3.66,3.84,3.66,3.79,1461730,8.3,8.7,8.3,8.6,0,0,36000
VIP,20130404,3.66,3.79,3.61,3.66,981930,8.3,8.6,8.2,8.3,0,0,0
VIP,20130403,3.61,3.79,3.52,3.7,880270,8.2,8.6,8,8.4,0,100,0
VIP,20130402,3.66,3.79,3.57,3.61,883550,8.3,8.6,8.1,8.2,0,0,300
VIP,20130401,3.48,3.7,3.44,3.7,384860,7.9,8.4,7.8,8.4,0,0,0
VIP,20130329,3.39,3.52,3.39,3.48,609680,7.7,8,7.7,7.9,0,6590,0
VIP,20130328,3.57,3.65,3.52,3.52,524010,8.1,8.3,8,8,0,0,0
VIP,20130327,3.39,3.61,3.3,3.61,1925200,7.7,8.2,7.5,8.2,30100,0,0
VIP,20130326,3.26,3.48,3.26,3.39,1017330,7.4,7.9,7.4,7.7,0,0,0
VIP,20130325,3.21,3.26,3.17,3.26,216140,7.3,7.4,7.2,7.4,0,0,0
VIP,20130322,3.22,3.22,3.13,3.17,834160,7.3,7.3,7.1,7.2,0,0,300000
VIP,20130321,3.26,3.3,3.22,3.22,312290,7.4,7.5,7.3,7.3,0,0,0
VIP,20130320,3.22,3.31,3.22,3.26,315710,7.3,7.5,7.3,7.4,0,0,0
VIP,20130319,3.13,3.26,3.13,3.22,208100,7.1,7.4,7.1,7.3,0,0,0
VIP,20130318,3.3,3.3,3.12,3.13,617620,7.5,7.5,7.1,7.1,0,0,16000
VIP,20130315,3.22,3.35,3.18,3.3,493070,7.3,7.6,7.2,7.5,20830,0,0
VIP,20130314,3.21,3.21,3.17,3.22,198020,7.3,7.3,7.2,7.3,0,0,0
VIP,20130313,3.26,3.3,3.17,3.17,388190,7.4,7.5,7.2,7.2,0,0,2660
VIP,20130312,3.34,3.39,3.17,3.26,475570,7.6,7.7,7.2,7.4,0,0,0
VIP,20130311,3.31,3.31,3.31,3.3,852360,7.5,7.5,7.5,7.5,0,0,0
VIP,20130308,3.08,3.13,3.08,3.13,458590,7,7.1,7,7.1,0,0,0
VIP,20130307,3.04,3.04,2.87,2.95,233620,6.9,6.9,6.5,6.7,0,0,0
VIP,20130306,3.04,3.04,2.91,3,119370,6.9,6.9,6.6,6.8,0,60,0
VIP,20130305,2.91,3.04,2.91,2.91,1006510,6.6,6.9,6.6,6.6,0,0,3500
VIP,20130304,3.18,3.18,3,3,1325920,7.2,7.2,6.8,6.8,0,0,0
VIP,20130301,3.26,3.3,3.17,3.22,295870,7.4,7.5,7.2,7.3,0,0,0
VIP,20130228,3.26,3.35,3.22,3.26,118080,7.4,7.6,7.3,7.4,0,0,0
VIP,20130227,3.13,3.26,3,3.22,810790,7.1,7.4,6.8,7.3,0,0,0
VIP,20130226,3.35,3.44,3.13,3.13,727110,7.6,7.8,7.1,7.1,0,200,0
VIP,20130225,3.39,3.44,3.3,3.35,241980,7.7,7.8,7.5,7.6,0,400,0
VIP,20130222,3.44,3.52,3.26,3.26,1327270,7.8,8,7.4,7.4,0,0,0
VIP,20130221,3.74,3.74,3.48,3.48,1212580,8.5,8.5,7.9,7.9,0,0,0
VIP,20130220,3.71,3.79,3.71,3.7,597350,8.4,8.6,8.4,8.4,0,0,0
VIP,20130219,3.74,3.79,3.7,3.75,1006950,8.5,8.6,8.4,8.5,0,0,0
VIP,20130218,3.79,3.83,3.61,3.83,371290,8.6,8.7,8.2,8.7,0,0,0
VIP,20130208,3.7,3.79,3.57,3.79,1147580,8.4,8.6,8.1,8.6,0,0,0
VIP,20130207,3.48,3.66,3.48,3.66,1519500,7.9,8.3,7.9,8.3,0,0,0
VIP,20130206,3.39,3.48,3.35,3.44,566510,7.7,7.9,7.6,7.8,0,0,0
VIP,20130205,3.26,3.48,3.22,3.39,836560,7.4,7.9,7.3,7.7,0,0,0
VIP,20130204,3.22,3.31,3.13,3.26,544970,7.3,7.5,7.1,7.4,0,0,0
VIP,20130201,3.17,3.17,3.04,3.13,533090,7.2,7.2,6.9,7.1,0,0,274000
VIP,20130131,3.22,3.3,3.08,3.17,506600,7.3,7.5,7,7.2,0,200250,0
VIP,20130130,3.3,3.3,3.21,3.26,469720,7.5,7.5,7.3,7.4,0,20000,300
VIP,20130129,3.22,3.39,3.17,3.3,908750,7.3,7.7,7.2,7.5,0,120000,0
VIP,20130128,3.09,3.31,3.09,3.26,1203460,7,7.5,7,7.4,0,556430,0
VIP,20130125,2.95,3.13,2.95,3.13,1023730,6.7,7.1,6.7,7.1,0,190570,0
VIP,20130124,2.82,2.96,2.82,2.95,547750,6.4,6.7,6.4,6.7,0,0,90
VIP,20130123,2.82,2.86,2.78,2.78,506710,6.4,6.5,6.3,6.3,0,0,52500
VIP,20130122,2.86,2.95,2.77,2.82,534440,6.5,6.7,6.3,6.4,0,0,0
VIP,20130121,2.99,2.99,2.86,2.86,332260,6.8,6.8,6.5,6.5,0,13000,0
VIP,20130118,3.09,3.09,2.95,2.95,917010,7,7,6.7,6.7,0,8000,2000
VIP,20130117,3.26,3.35,3.13,3.13,1067020,7.4,7.6,7.1,7.1,0,0,8440
VIP,20130116,3.09,3.18,3.04,3.17,1192360,7,7.2,6.9,7.2,0,7000,0
VIP,20130115,2.86,3,2.82,3,1763010,6.5,6.8,6.4,6.8,0,50000,0
VIP,20130114,2.78,2.86,2.73,2.82,393310,6.3,6.5,6.2,6.4,0,0,0
VIP,20130111,2.86,2.86,2.78,2.82,301920,6.5,6.5,6.3,6.4,0,0,1130
VIP,20130110,2.78,2.87,2.74,2.82,309470,6.3,6.5,6.2,6.4,0,0,1500
VIP,20130109,2.86,2.95,2.73,2.78,1142360,6.5,6.7,6.2,6.3,0,0,0
VIP,20130108,2.78,2.86,2.73,2.82,761800,6.3,6.5,6.2,6.4,250000,0,0
VIP,20130107,2.82,2.91,2.82,2.82,411310,6.4,6.6,6.4,6.4,0,0,0
VIP,20130104,2.82,2.86,2.77,2.82,204270,6.4,6.5,6.3,6.4,0,0,10000
VIP,20130103,2.86,2.95,2.77,2.86,575410,6.5,6.7,6.3,6.5,0,0,10000
VIP,20130102,2.77,2.86,2.77,2.86,609770,6.3,6.5,6.3,6.5,0,0,0
VIP,20121228,2.65,2.73,2.65,2.73,156210,6,6.2,6,6.2,0,17830,0
VIP,20121227,2.69,2.78,2.69,2.69,458810,6.1,6.3,6.1,6.1,128500,10170,0
VIP,20121226,2.64,2.68,2.6,2.69,276720,6,6.1,5.9,6.1,0,0,0
VIP,20121225,2.6,2.64,2.6,2.64,121530,5.9,6,5.9,6,0,0,0
VIP,20121224,2.64,2.64,2.6,2.6,42820,6,6,5.9,5.9,0,0,0
VIP,20121221,2.64,2.64,2.6,2.6,126430,6,6,5.9,5.9,0,0,0
VIP,20121220,2.6,2.69,2.6,2.64,274200,5.9,6.1,5.9,6,0,0,0
VIP,20121219,2.64,2.69,2.6,2.6,280520,6,6.1,5.9,5.9,0,0,0
VIP,20121218,2.64,2.64,2.55,2.6,132890,6,6,5.8,5.9,0,0,2000
VIP,20121217,2.64,2.64,2.6,2.64,145150,6,6,5.9,6,0,0,0
VIP,20121214,2.64,2.69,2.64,2.64,150940,6,6.1,6,6,0,9300,0
VIP,20121213,2.69,2.69,2.6,2.6,328430,6.1,6.1,5.9,5.9,0,0,0
VIP,20121212,2.6,2.69,2.6,2.69,395670,5.9,6.1,5.9,6.1,0,0,0
VIP,20121211,2.68,2.73,2.6,2.6,235530,6.1,6.2,5.9,5.9,0,0,0
VIP,20121210,2.6,2.65,2.6,2.64,345560,5.9,6,5.9,6,0,0,0
VIP,20121207,2.6,2.64,2.56,2.56,204230,5.9,6,5.8,5.8,0,0,0
VIP,20121206,2.6,2.6,2.6,2.6,122070,5.9,5.9,5.9,5.9,0,0,0
VIP,20121205,2.6,2.69,2.56,2.6,424500,5.9,6.1,5.8,5.9,0,0,10
VIP,20121204,2.55,2.6,2.51,2.6,78440,5.8,5.9,5.7,5.9,0,0,0
VIP,20121203,2.51,2.51,2.47,2.51,53080,5.7,5.7,5.6,5.7,0,0,0
VIP,20121130,2.55,2.55,2.51,2.51,56720,5.8,5.8,5.7,5.7,0,0,0
VIP,20121129,2.56,2.56,2.52,2.51,175670,5.8,5.8,5.7,5.7,0,0,0
VIP,20121128,2.51,2.55,2.51,2.56,68370,5.7,5.8,5.7,5.8,0,0,0
VIP,20121127,2.52,2.56,2.52,2.51,98970,5.7,5.8,5.7,5.7,0,0,0
VIP,20121126,2.56,2.56,2.51,2.56,103520,5.8,5.8,5.7,5.8,0,0,0
VIP,20121123,2.64,2.64,2.56,2.6,159450,6,6,5.8,5.9,0,0,2000
VIP,20121122,2.64,2.64,2.55,2.6,87020,6,6,5.8,5.9,0,0,0
VIP,20121121,2.56,2.65,2.56,2.64,286790,5.8,6,5.8,6,0,40000,0
VIP,20121120,2.56,2.56,2.52,2.56,54540,5.8,5.8,5.7,5.8,0,0,0
VIP,20121119,2.56,2.56,2.52,2.56,54810,5.8,5.8,5.7,5.8,0,0,0
VIP,20121116,2.51,2.6,2.47,2.56,149240,5.7,5.9,5.6,5.8,0,0,5610
VIP,20121115,2.6,2.6,2.51,2.51,396030,5.9,5.9,5.7,5.7,120000,0,0
VIP,20121114,2.6,2.64,2.6,2.6,171320,5.9,6,5.9,5.9,0,0,0
VIP,20121113,2.6,2.69,2.6,2.64,251850,5.9,6.1,5.9,6,0,0,0
VIP,20121112,2.55,2.6,2.51,2.6,313200,5.8,5.9,5.7,5.9,0,0,0
VIP,20121109,2.51,2.55,2.47,2.51,89820,5.7,5.8,5.6,5.7,0,1000,1470
VIP,20121108,2.52,2.56,2.47,2.51,128150,5.7,5.8,5.6,5.7,0,0,0
VIP,20121107,2.51,2.55,2.47,2.56,188620,5.7,5.8,5.6,5.8,0,0,0
VIP,20121106,2.51,2.51,2.47,2.51,134680,5.7,5.7,5.6,5.7,0,0,0
VIP,20121105,2.47,2.55,2.42,2.47,320040,5.6,5.8,5.5,5.6,0,0,0
VIP,20121102,2.51,2.6,2.51,2.51,722050,5.7,5.9,5.7,5.7,0,0,0
VIP,20121101,2.64,2.64,2.55,2.6,145610,6,6,5.8,5.9,0,0,0
VIP,20121031,2.64,2.64,2.6,2.64,58200,6,6,5.9,6,0,0,0
VIP,20121030,2.69,2.69,2.64,2.64,169830,6.1,6.1,6,6,0,6700,0
VIP,20121029,2.65,2.73,2.65,2.73,36850,6,6.2,6,6.2,0,0,0
VIP,20121026,2.65,2.69,2.65,2.69,72150,6,6.1,6,6.1,0,0,0
VIP,20121025,2.65,2.69,2.6,2.69,104440,6,6.1,5.9,6.1,0,0,0
VIP,20121024,2.73,2.73,2.64,2.69,82840,6.2,6.2,6,6.1,0,0,0
VIP,20121023,2.73,2.78,2.69,2.73,201720,6.2,6.3,6.1,6.2,0,0,0
VIP,20121022,2.64,2.69,2.6,2.69,327970,6,6.1,5.9,6.1,0,0,0
VIP,20121019,2.78,2.82,2.69,2.73,718640,6.3,6.4,6.1,6.2,0,0,0
VIP,20121018,2.78,2.82,2.74,2.82,121980,6.3,6.4,6.2,6.4,0,0,0
VIP,20121017,2.86,2.86,2.73,2.78,215600,6.5,6.5,6.2,6.3,0,0,0
VIP,20121016,2.73,2.82,2.73,2.82,246360,6.2,6.4,6.2,6.4,120000,0,0
VIP,20121015,2.78,2.78,2.69,2.69,153830,6.3,6.3,6.1,6.1,0,0,0
VIP,20121012,2.82,2.82,2.73,2.78,220440,6.4,6.4,6.2,6.3,0,0,0
VIP,20121011,2.82,2.91,2.82,2.82,518350,6.4,6.6,6.4,6.4,0,0,0
VIP,20121010,2.65,2.82,2.65,2.78,272500,6,6.4,6,6.3,0,0,0
VIP,20121009,2.65,2.78,2.65,2.69,136540,6,6.3,6,6.1,0,0,0
VIP,20121008,2.64,2.69,2.6,2.69,150770,6,6.1,5.9,6.1,0,0,0
VIP,20121005,2.6,2.65,2.56,2.6,65080,5.9,6,5.8,5.9,0,0,0
VIP,20121004,2.6,2.64,2.55,2.56,42080,5.9,6,5.8,5.8,0,0,10000
VIP,20121003,2.6,2.69,2.6,2.64,122620,5.9,6.1,5.9,6,0,0,0
VIP,20121002,2.6,2.6,2.52,2.6,171320,5.9,5.9,5.7,5.9,0,200,1600
VIP,20121001,2.56,2.64,2.56,2.56,131980,5.8,6,5.8,5.8,0,0,0
VIP,20120928,2.56,2.6,2.56,2.6,135560,5.8,5.9,5.8,5.9,0,0,0
VIP,20120927,2.68,2.68,2.6,2.6,179000,6.1,6.1,5.9,5.9,0,0,0
VIP,20120926,2.6,2.65,2.6,2.64,169800,5.9,6,5.9,6,0,0,0
VIP,20120925,2.56,2.65,2.56,2.56,132570,5.8,6,5.8,5.8,0,0,2000
VIP,20120924,2.69,2.69,2.56,2.56,229240,6.1,6.1,5.8,5.8,0,0,0
VIP,20120921,2.68,2.68,2.64,2.69,133520,6.1,6.1,6,6.1,0,0,0
VIP,20120920,2.64,2.69,2.6,2.64,195300,6,6.1,5.9,6,0,0,0
VIP,20120919,2.6,2.73,2.6,2.73,240770,5.9,6.2,5.9,6.2,0,0,0
VIP,20120918,2.74,2.78,2.65,2.64,419250,6.2,6.3,6,6,0,0,0
VIP,20120917,2.86,2.86,2.73,2.78,269110,6.5,6.5,6.2,6.3,0,0,0
VIP,20120914,2.82,2.86,2.77,2.86,601320,6.4,6.5,6.3,6.5,0,0,0
VIP,20120913,2.6,2.73,2.55,2.73,265930,5.9,6.2,5.8,6.2,0,0,2010
VIP,20120912,2.69,2.73,2.6,2.64,183790,6.1,6.2,5.9,6,0,0,0
VIP,20120911,2.73,2.78,2.69,2.69,502620,6.2,6.3,6.1,6.1,0,0,0
VIP,20120910,2.95,2.95,2.82,2.82,433720,6.7,6.7,6.4,6.4,0,0,0
VIP,20120907,2.95,2.95,2.91,2.95,117480,6.7,6.7,6.6,6.7,0,0,0
VIP,20120906,2.99,3.04,2.91,2.95,194280,6.8,6.9,6.6,6.7,0,0,0
VIP,20120905,3.04,3.04,2.95,2.95,573310,6.9,6.9,6.7,6.7,0,0,0
VIP,20120904,3,3.09,3,3.08,198940,6.8,7,6.8,7,0,0,50
VIP,20120831,2.99,2.99,2.91,3,128410,6.8,6.8,6.6,6.8,0,0,0
VIP,20120830,3.04,3.04,2.95,2.95,366420,6.9,6.9,6.7,6.7,0,0,0
VIP,20120829,2.95,3.04,2.95,3.04,290620,6.7,6.9,6.7,6.9,0,0,0
VIP,20120828,2.95,3.04,2.95,2.95,788300,6.7,6.9,6.7,6.7,0,0,0
VIP,20120827,3.13,3.13,3.09,3.08,216600,7.1,7.1,7,7,0,0,0
VIP,20120824,3.04,3.26,3,3.22,681480,6.9,7.4,6.8,7.3,0,0,0
VIP,20120823,3.17,3.26,3.13,3.13,210180,7.2,7.4,7.1,7.1,0,0,0
VIP,20120822,3.13,3.26,3.09,3.26,1056330,7.1,7.4,7,7.4,0,0,174020
VIP,20120821,3.39,3.39,3.13,3.13,2194940,7.7,7.7,7.1,7.1,0,0,0
VIP,20120820,3.22,3.26,3.17,3.26,623150,7.3,7.4,7.2,7.4,0,0,0
VIP,20120817,3.08,3.17,3.08,3.13,268740,7,7.2,7,7.1,0,0,30000
VIP,20120816,3.17,3.17,3.08,3.08,182490,7.2,7.2,7,7,0,0,0
VIP,20120815,3.17,3.22,3.13,3.17,392300,7.2,7.3,7.1,7.2,0,0,0
VIP,20120814,3.08,3.13,3.04,3.13,132280,7,7.1,6.9,7.1,0,0,40000
VIP,20120813,3.17,3.17,3.04,3.04,177440,7.2,7.2,6.9,6.9,0,44000,10000
VIP,20120810,3.22,3.26,3.13,3.17,896120,7.3,7.4,7.1,7.2,0,0,50000
VIP,20120809,3.04,3.13,3,3.13,432830,6.9,7.1,6.8,7.1,0,0,0
VIP,20120808,3,3.04,2.96,3,71930,6.8,6.9,6.7,6.8,0,0,0
VIP,20120807,3,3.04,2.91,3,108560,6.8,6.9,6.6,6.8,0,0,0
VIP,20120806,2.86,2.99,2.86,3,256150,6.5,6.8,6.5,6.8,0,0,3000
VIP,20120803,2.82,2.86,2.82,2.86,83040,6.4,6.5,6.4,6.5,0,0,250
VIP,20120802,2.86,2.9,2.82,2.86,72730,6.5,6.6,6.4,6.5,0,0,0
VIP,20120801,2.86,2.86,2.77,2.86,50040,6.5,6.5,6.3,6.5,0,0,0
VIP,20120731,2.86,2.95,2.82,2.86,106370,6.5,6.7,6.4,6.5,0,0,0
